actor_name,avg_rating,count,is_star
Robert Ridgely,3.223125,16,False
Robert Rietti,3.3388235294117647,17,True
Robert Robinson,3.43375,16,True
Robert Rothwell,3.3085714285714287,7,True
Robert Ryan,3.431904761904762,42,True
Robert Sean Leonard,3.435714285714286,7,True
Robert Seiter,3.393333333333333,6,True
Robert Shaw,3.465909090909091,22,True
Robert Shaye,3.0042857142857144,7,False
Robert Shayne,3.296111111111111,18,True
Robert Shepherd,2.9033333333333338,3,False
Robert Smigel,3.1983333333333337,6,False
Robert Sorrells,3.1457142857142855,7,False
Robert St. Angelo,3.3689999999999998,10,True
Robert Stack,3.2899999999999996,22,True
Robert Stanton,2.9033333333333338,6,False
Robert Stephens,3.4214285714285713,7,True
Robert Sterling,3.395,12,True
Robert Stevenson,3.4899999999999998,10,True
Robert Strange,3.278695652173913,23,True
Robert Strauss,3.338,10,True
Robert Strong,3.4025,20,True
Robert Swan,3.12875,8,False
Robert Symonds,3.2642857142857147,7,False
Robert Taylor,3.3373170731707322,41,True
Robert Tessier,3.23125,8,False
Robert Towers,2.8325,4,False
Robert Townsend,3.294166666666667,12,True
Robert Trebor,3.065,4,False
Robert Urich,3.0233333333333334,6,False
Robert Vaughn,3.1661111111111113,18,False
Robert W. Castle,3.1042857142857145,7,False
Robert Wagner,3.172068965517241,29,False
Robert Wahlberg,3.17,1,False
Robert Walden,3.1483333333333334,6,False
Robert Walker,3.3415384615384616,13,True
Robert Wall,3.0483333333333333,6,False
Robert Warwick,3.4523809523809526,42,True
Robert Webber,3.325263157894737,19,True
Robert Weil,3.447,10,True
Robert Winkler,3.458181818181818,11,True
Robert Wisdom,3.042,5,False
Robert Wuhl,3.228,10,False
Robert Young,3.3526470588235293,34,True
Roberta Maxwell,3.052,5,False
Roberta Shore,3.3383333333333334,6,True
Roberto Contreras,3.315,6,True
Roberts Blossom,3.3723076923076927,13,True
Robin Bartlett,3.234166666666667,12,False
Robin Gammell,3.183636363636363,11,False
Robin Hughes,3.3311111111111114,9,True
Robin Morse,3.28625,8,True
Robin Pearson Rose,2.9699999999999998,4,False
Robin Raymond,3.3046153846153845,13,True
Robin Thomas,2.976,5,False
Robin Tunney,3.0125,4,False
Robin Williams,3.2976,25,True
Robin Wright,3.3242857142857143,7,True
Rocco Sisto,3.4642857142857144,7,True
Rochelle Hudson,3.402727272727273,11,True
Rock Hudson,3.403243243243243,37,True
Rockets Redglare,3.498333333333333,6,True
Rocky Carroll,3.0475,4,False
Rocky Taylor,3.682857142857143,7,True
Rod Cameron,3.3,9,True
Rod La Rocque,3.3699999999999997,6,True
Rod McCary,2.8685714285714283,7,False
Rod McLachlan,3.2283333333333335,6,False
Rod Steiger,3.3192857142857144,28,True
Rod Taylor,3.358235294117647,17,True
Rodd Redwing,3.354,10,True
Roddy McDowall,3.3084210526315787,38,True
Rodger Bumpass,3.278,15,True
Rodney Bell,3.4949999999999997,6,True
Rodney Dangerfield,2.8537500000000002,8,False
Rodolfo Acosta,3.32,19,True
Rodolfo Hoyos Jr.,3.3516666666666666,6,True
Roger Aaron Brown,3.027,10,False
Roger Ashton-Griffiths,3.312222222222222,9,True
Roger Bart,3.92,2,False
Roger Bowen,3.1999999999999997,7,False
Roger C. Carmel,3.182857142857143,7,False
Roger Corman,3.4244444444444446,9,True
Roger Creed,3.3261538461538462,13,True
Roger Cross,2.6,4,False
Roger Daltrey,3.2114285714285713,7,False
Roger Dunn,3.1816666666666666,6,False
Roger E. Mosley,3.1754545454545453,11,False
Roger Fan,3.0966666666666662,3,False
Roger Ferreira,3.261428571428571,7,False
Roger Gray,3.5725,12,True
Roger Guenveur Smith,3.5244444444444443,9,True
Roger Hammond,3.408333333333333,6,True
Roger Imhof,3.4327272727272726,11,True
Roger L. Jackson,3.304,5,True
Roger McGee,3.356666666666667,6,True
Roger Moore,3.2758536585365854,41,True
Roger Rees,2.9675000000000002,8,False
Roger Robinson,3.1033333333333335,6,False
Roger Rose,3.182857142857143,7,False
Roger Til,3.0675,8,False
Roger Yuan,2.852,5,False
Roland Culver,3.218571428571429,7,False
Roland Drew,3.3310000000000004,10,True
Roland Varno,3.2988888888888885,9,True
Roland Winters,3.3428571428571425,14,True
Roland Young,3.3782352941176472,17,True
Rolando Molina,3.2216666666666662,6,False
Rolf Lindau,3.3314285714285714,7,True
Rolfe Sedan,3.493333333333333,30,True
Rollin Moriyama,3.262857142857143,7,False
Rollo Lloyd,3.4283333333333332,12,True
Roma Maffia,3.1237500000000002,8,False
Romaine Callender,3.292222222222222,9,True
Roman Bohnen,3.438823529411765,17,True
Roman Podhora,3.3066666666666666,3,True
Roman Polanski,3.676666666666667,3,True
Romany Malco,2.37,1,False
Romo Vincent,3.221111111111111,9,False
Romola Garai,3.285,2,False
Ron Canada,2.928,10,False
Ron Carey,3.295,6,True
Ron Cummins,3.325714285714286,7,True
Ron Dean,3.1875,12,False
Ron Donachie,3.223333333333333,3,False
Ron Eldard,3.23125,8,False
Ron Frazier,3.183333333333333,9,False
Ron Gans,3.22375,8,False
Ron Howard,3.32,11,True
Ron Jeremy,3.27,11,True
Ron Leibman,3.2049999999999996,10,False
Ron Livingston,3.446,5,True
Ron Madoff,2.9114285714285715,7,False
Ron Nyman,3.4295454545454547,22,True
Ron O'Neal,3.018333333333333,6,False
Ron Ostrow,3.0400000000000005,3,False
Ron Perkins,3.0012499999999998,8,False
Ron Perlman,2.981111111111111,18,False
Ron Randell,3.2575000000000003,8,False
Ron Rifkin,3.2266666666666666,18,False
Ron Selmour,3.1900000000000004,2,False
Ron Silver,3.1173333333333333,15,False
Ron Stein,3.1466666666666665,6,False
Ron Taylor,3.104,10,False
Ron Weyand,3.35,6,True
Ron Yuan,2.8666666666666667,3,False
Ronald Boone,2.24,1,False
Ronald Colman,3.4545454545454546,11,True
Ronald Fischer,2.983333333333333,6,False
Ronald Guttman,2.9971428571428573,7,False
Ronald Lacey,3.197,10,False
Ronald Maccone,3.46875,8,True
Ronald Pickup,3.345,6,True
Ronald R. Rondell,3.5224242424242425,33,True
Ronald Reagan,3.3289999999999997,20,True
Ronan Vibert,3.6833333333333336,3,True
Rondo Hatton,3.31,12,True
Ronnie Cosby,3.265,6,False
Ronnie Dayton,2.9916666666666667,6,False
Ronnie Rondell Jr.,3.12125,8,False
Ronnie Schell,2.891666666666667,6,False
Ronny Cox,3.1169230769230767,13,False
Rony Clanton,3.624285714285714,7,True
Rory Calhoun,3.2484615384615383,13,False
Rory Cochrane,3.1,4,False
Rory Culkin,3.1533333333333338,3,False
Rory Mallinson,3.343125,16,True
Rosalie Crutchley,3.2591666666666668,12,False
Rosalind Cash,3.357142857142857,7,True
Rosalind Chao,2.955,8,False
Rosalind Ivan,3.432,10,True
Rosalind Russell,3.367142857142857,28,True
Rosamund Pike,2.48,1,False
Rosanna Arquette,3.2733333333333334,15,True
Rosario Dawson,3.2700000000000005,5,True
Roscoe Ates,3.396,20,True
Roscoe Karns,3.3706896551724137,29,True
Roscoe Lee Browne,3.313125,16,True
Rose Abdoo,3.09,1,False
Rose Byrne,3.14,1,False
Rose Dione,3.4966666666666666,6,True
Rose Hobart,3.32,14,True
Rose McGowan,2.8499999999999996,4,False
Rose Plumer,3.537272727272727,11,True
Rosella Towne,3.3333333333333335,9,True
Roselyn Sánchez,3.105,2,False
Rosemary DeCamp,3.29,17,True
Rosemary Forsyth,3.1483333333333334,6,False
Rosemary Harris,3.32375,8,True
Rosemary Howard,2.97,1,False
Rosemary Lane,3.18,7,False
Rosemary Murphy,3.24625,8,False
Rosemary Theby,3.464444444444444,9,True
Roshan Seth,3.1799999999999997,6,False
Rosie O'Donnell,3.086,15,False
Rosie Perez,3.55,9,True
Rosina Galli,3.1766666666666663,6,False
Ross Elliott,3.2449999999999997,12,False
Ross Ford,3.3633333333333333,9,True
Rossano Brazzi,3.187777777777778,9,False
Rowan Atkinson,3.3214285714285716,7,True
Roxanne Hart,3.332,5,True
Roxanne Tunis,3.1833333333333336,6,False
Roy Barcroft,3.272222222222222,18,True
Roy Beck,3.7175000000000002,8,True
Roy Brocksmith,3.196,10,False
Roy Bucko,3.4125,16,True
Roy D'Arcy,3.3314285714285714,7,True
Roy Damron,3.4,12,True
Roy Darmour,3.3880000000000003,10,True
Roy Dotrice,3.26125,8,False
Roy Engel,3.4188,25,True
Roy Evans,3.4066666666666667,6,True
Roy Glenn,3.4088235294117646,17,True
Roy Gordon,3.3563636363636364,22,True
Roy Jenson,3.3564102564102565,39,True
Roy Poole,3.6733333333333333,6,True
Roy Roberts,3.3284848484848486,33,True
Roy Scheider,3.4408333333333334,24,True
Royal Dano,3.4012903225806452,31,True
Royce D. Applegate,3.1376923076923076,13,False
Royce Wallace,3.24,6,False
Roydon Clark,3.2484615384615383,13,False
RuPaul,3.3525,8,True
Ruben Rabasa,2.465,4,False
Ruben Santiago-Hudson,3.0383333333333336,6,False
Ruby Dee,3.454166666666667,12,True
Ruby Keeler,3.4516666666666667,6,True
Rubén Blades,2.812857142857143,7,False
Rudolph Anders,3.494666666666667,15,True
Rudolph Valentino,3.1366666666666667,6,False
Rudy Bond,3.8958333333333335,12,True
Rudy Bowman,3.4476470588235295,17,True
Rudy De Luca,3.0999999999999996,9,False
Rudy Diaz,3.17,9,False
Rudy Germane,3.5905084745762714,59,True
Rudy Sooter,3.6616666666666666,6,True
Rudy Vallee,3.3645454545454543,11,True
Rue McClanahan,3.282,5,True
Rufus Sewell,3.144285714285714,7,False
Rukiya Bernard,2.85,1,False
Rumer Willis,2.925,2,False
Rummy Bishop,3.1457142857142855,7,False
Rupert Everett,2.944,10,False
Rupert Frazer,3.77,2,False
Rupert Grint,3.675,2,False
Rupert Penry-Jones,3.25,4,False
Rupert Vansittart,3.3533333333333335,3,True
Russ Bender,3.2483333333333335,12,False
Russ Clark,3.4371428571428573,21,True
Russ Conway,3.3320689655172413,29,True
Russ Fega,3.1533333333333338,3,False
Russ Marin,3.2475,8,False
Russ Powell,3.4653125,32,True
Russ Tamblyn,3.318636363636364,22,True
Russ Whiteman,3.233333333333333,6,False
Russell Collins,3.3863636363636362,11,True
Russell Crowe,3.6216666666666666,6,True
Russell Custer,3.4453846153846155,39,True
Russell Hicks,3.310344827586207,58,True
Russell Hopton,3.3231818181818182,22,True
Russell Hornsby,3.29,1,False
Russell Johnson,3.2736363636363635,11,True
Russell Meeker,3.493333333333333,15,True
Russell Peters,3.19,1,False
Russell Simpson,3.4185714285714286,35,True
Russell Thorson,3.3699999999999997,6,True
Russell Wade,3.3847058823529412,17,True
Russell Wong,3.135,2,False
Russell Yuen,3.16,1,False
Russi Taylor,3.3579999999999997,5,True
Rusty Lane,3.433636363636364,11,True
Rusty Meyers,3.146,5,False
Rusty Schwimmer,3.1439999999999997,5,False
Ruta Lee,3.5233333333333334,6,True
Rutanya Alda,3.3104347826086955,23,True
Rutger Hauer,3.2146153846153847,13,False
Ruth Brady,3.50375,8,True
Ruth Buzzi,3.06,6,False
Ruth Cherrington,3.4136363636363636,11,True
Ruth Clifford,3.5593333333333335,30,True
Ruth Donnelly,3.3969444444444448,36,True
Ruth Eddings,3.2183333333333333,6,False
Ruth Ford,3.3230000000000004,10,True
Ruth Gillette,3.251666666666667,6,False
Ruth Gordon,3.268333333333333,12,True
Ruth Hall,3.40375,8,True
Ruth Hussey,3.3794117647058823,17,True
Ruth Lee,3.4976923076923074,13,True
Ruth McDevitt,3.18,7,False
Ruth Nelson,3.453333333333333,12,True
Ruth Robinson,3.276666666666667,12,True
Ruth Roman,3.4040909090909093,22,True
Ruth Warren,3.5622222222222226,18,True
Ruth Warrick,3.414285714285714,7,True
Ruth White,3.47875,8,True
Ruth Zalduondo,3.99,1,False
Ryan Cutrona,2.9414285714285713,7,False
Ryan Gosling,3.123333333333333,3,False
Ryan Holihan,3.5916666666666663,6,True
Ryan Hurst,3.418,5,True
Ryan Merriman,2.5233333333333334,3,False
Ryan O'Donohue,3.4066666666666667,6,True
Ryan O'Neal,3.345,18,True
Ryan Phillippe,3.1514285714285712,7,False
Ryan Reynolds,3.23,3,False
Ryo Ishibashi,3.2433333333333336,3,False
S.Z. Sakall,3.392105263157895,19,True
Sab Shimono,3.059,10,False
Sacha Baron Cohen,2.97,1,False
Saffron Burrows,3.334285714285714,7,True
Sage Allen,2.918333333333333,6,False
Sahajak Boonthanakit,3.03,1,False
Said Faraj,3.2175,4,False
Sailor Vincent,3.4792857142857145,28,True
Sakina Jaffrey,2.763333333333333,3,False
Sal Landi,2.946,5,False
Sal Lopez,3.3428571428571425,7,True
Sal Mineo,3.49125,8,True
Sal Richards,3.5666666666666664,6,True
Sal Viscuso,3.396,5,True
Sala Baker,4.38,2,False
Salem Ludwig,3.0549999999999997,6,False
Salli Sachse,2.971,10,False
Sally Blane,3.2775,8,True
Sally Eilers,3.3645454545454543,11,True
Sally Field,3.143333333333333,24,False
Sally Forrest,3.280909090909091,11,True
Sally Kellerman,3.251875,16,False
Sally Kirkland,3.2853333333333334,15,True
Sally Marr,3.276666666666667,6,True
Sally Phillips,3.165,2,False
Sally Yarnell,3.3528571428571428,7,True
Salma Hayek Pinault,2.985,12,False
Salome Jens,3.002,5,False
Salvatore Billa,3.545714285714286,7,True
Sam Anderson,3.2449999999999997,6,False
Sam Arnold,3.0216666666666665,6,False
Sam Ash,3.4644444444444447,27,True
Sam Bottoms,3.804,5,True
Sam Buffington,3.1999999999999997,6,False
Sam Chew Jr.,3.1485714285714286,7,False
Sam Coppola,3.2390909090909092,11,False
Sam Douglas,3.4850000000000003,10,True
Sam Edwards,3.3270000000000004,10,True
Sam Elliott,3.1736363636363634,11,False
Sam Finn,3.396818181818182,22,True
Sam Flint,3.2676666666666665,30,True
Sam Garrett,3.424285714285714,7,True
Sam Gilman,3.2729999999999997,10,True
Sam Godfrey,3.317142857142857,7,True
Sam Hardy,3.36625,8,True
Sam Harris,3.496787878787879,165,True
Sam Hayes,3.353333333333333,15,True
Sam Huntington,2.8433333333333337,3,False
Sam Jaffe,3.467142857142857,14,True
Sam Laws,3.316666666666667,9,True
Sam Levene,3.4514285714285715,21,True
Sam Lufkin,3.4595,20,True
Sam McDaniel,3.363673469387755,49,True
Sam McMurray,3.114,10,False
Sam Neill,3.244285714285714,14,False
Sam Raimi,3.376,10,True
Sam Rice,3.435714285714286,7,True
Sam Robards,3.2627272727272727,11,False
Sam Rockwell,3.2455555555555557,9,False
Sam Savitsky,3.447,10,True
Sam Scarber,2.966,10,False
Sam Shepard,3.322307692307692,13,True
Sam Spruell,3.13,1,False
Sam Vincent,3.26,2,False
Sam Wanamaker,2.9475,8,False
Sam Waterston,3.4014285714285717,7,True
Sam Worthington,2.91,1,False
Samantha Eggar,3.1671428571428573,7,False
Samantha Mathis,3.4066666666666667,9,True
Samantha Morton,3.75,1,False
Sammee Tong,3.39,6,True
Sammi Rotibi,3.5,1,False
Sammy Blum,3.3329999999999997,10,True
Sammy Davis Jr.,3.22,12,False
Sammy Ogg,3.455,6,True
Sammy Shack,3.491428571428572,21,True
Sammy Stein,3.4614285714285713,14,True
Sammy White,3.48,6,True
Samuel Fuller,3.3842857142857143,7,True
Samuel L. Jackson,3.3435483870967744,31,True
Samuel S. Hinds,3.321864406779661,59,True
Samuel West,3.258,5,False
Sanaa Lathan,3.3683333333333336,6,True
Sandahl Bergman,3.1466666666666665,6,False
Sandra Bernhard,3.21375,8,False
Sandra Bullock,2.991875,16,False
Sandra Dee,3.344,10,True
Sandra Gould,3.3953846153846152,13,True
Sandra Morgan,3.4154545454545455,11,True
Sandra Oh,3.2266666666666666,3,False
Sandra Taylor,2.8633333333333333,6,False
Sandro Giglio,3.2899999999999996,6,True
Sandy Helberg,2.94875,8,False
Sandy Kenyon,3.231666666666667,6,False
Sandy Martin,3.2175,4,False
Sandy McPeak,3.382857142857143,7,True
Sandy Ward,2.9916666666666667,12,False
Sanjeev Bhaskar,3.63,1,False
Santiago Segura,3.17,3,False
Santos Morales,3.269230769230769,13,True
Sara Allgood,3.4165,20,True
Sara Berner,3.5233333333333334,6,True
Sara Haden,3.2825925925925925,27,True
Sara Paxton,3.0599999999999996,2,False
Sara Shane,3.41,7,True
Sara Taft,3.41875,8,True
Sarah Baker,2.81,1,False
Sarah Christine Smith,3.0700000000000003,6,False
Sarah Crowden,3.22,1,False
Sarah Edwards,3.3614705882352944,34,True
Sarah Jessica Parker,3.1045454545454545,11,False
Sarah Michelle Gellar,3.1285714285714286,7,False
Sarah Padden,3.309583333333333,24,True
Sarah Paulson,2.953333333333333,3,False
Sarah Polley,3.185,6,False
Sarah Selby,3.34,12,True
Sarah Silverman,2.8329999999999997,10,False
Sarita Choudhury,3.475,4,True
Sasha Alexander,3.14,1,False
Saskia Reeves,3.35,1,False
Saul Rubinek,3.0814285714285714,14,False
Saverio Guerra,3.2471428571428573,7,False
Sayed Badreya,3.32,6,True
Sayre Dearing,3.4525,48,True
Scarlett Johansson,2.7716666666666665,6,False
Scatman Crothers,3.3289655172413797,29,True
Scott A. Martin,3.63,1,False
Scott Adsit,2.705,2,False
Scott Bakula,3.158,5,False
Scott Beach,3.7350000000000003,8,True
Scott Brady,3.378181818181818,11,True
Scott Burkholder,3.012307692307692,13,False
Scott Caan,3.1371428571428575,7,False
Scott Coffey,3.3609999999999998,10,True
Scott Dillin,2.98,2,False
Scott Evans,2.4133333333333336,3,False
Scott Fowler,3.3280000000000003,5,True
Scott Gibson,3.17,3,False
Scott Glenn,3.3152380952380955,21,True
Scott Hislop,3.1366666666666667,3,False
Scott L. Schwartz,2.972857142857143,7,False
Scott Lawrence,2.9433333333333334,3,False
Scott Lincoln,2.9033333333333338,6,False
Scott Marshall,3.2566666666666664,3,False
Scott Menville,2.86,1,False
Scott Nicholson,3.05,5,False
Scott Paulin,3.2590000000000003,10,False
Scott Seaton,3.574324324324324,37,True
Scott Spiegel,3.196,5,False
Scott Thompson,2.988571428571429,7,False
Scott Thomson,2.936923076923077,13,False
Scott Walker,3.2083333333333335,6,False
Scott Wickware,2.98,5,False
Scott Wilson,3.265,16,False
Scotty Beckett,3.3265000000000002,20,True
Scotty Mattraw,3.67,6,True
Seamon Glass,3.405,8,True
Sean Astin,3.5888888888888886,9,True
Sean Bean,3.48,9,True
Sean Connery,3.1479310344827587,29,False
Sean Hayes,3.0,3,False
Sean McCann,3.338181818181818,11,True
Sean McClory,3.346086956521739,23,True
Sean McGinley,3.52,4,True
Sean O'Bryan,3.08125,8,False
Sean Patrick Thomas,2.8575,8,False
Sean Penn,3.3025,12,True
Sean Sullivan,3.3742857142857146,7,True
Sean Whalen,3.230909090909091,11,False
Sean Young,3.094375,16,False
Seann William Scott,2.912,5,False
Sebastian Cabot,3.476,15,True
Sebastian La Cause,3.2585714285714285,7,False
Sebastian Roché,3.465,2,False
Sela Ward,3.057142857142857,7,False
Selena Royle,3.3870588235294115,17,True
Selma Archerd,3.1199999999999997,12,False
Selma Blair,3.1816666666666666,6,False
Selmer Jackson,3.3170149253731345,67,True
Senta Berger,3.191666666666667,6,False
Serge Houde,3.04,5,False
Sergio Calderón,3.3520000000000003,5,True
Sergio Di Zio,2.995,2,False
Sergio Kato,3.396,5,True
Sessue Hayakawa,3.15375,8,False
Seth Green,3.143125,16,False
Seth Howard,3.28,1,False
Seth Meyers,2.79,1,False
Severn Darden,3.312,15,True
Seymour Cassel,3.149230769230769,26,False
Shane Meier,3.0316666666666667,6,False
Shane Rimmer,3.2989473684210524,19,True
Shane West,3.168,5,False
Shannon Elizabeth,2.7,4,False
Shannon Wilcox,3.4,8,True
Shannyn Sossamon,3.1033333333333335,3,False
Shaquille O'Neal,2.737142857142857,7,False
Sharmagne Leland-St. John,3.1300000000000003,9,False
Sharon Ferrol-Young,3.4483333333333337,6,True
Sharon Stone,2.9270588235294115,17,False
Sharon Tate,3.2266666666666666,6,False
Shaun Toub,3.044,5,False
Shawn Ashmore,3.48,2,False
Shawn Doyle,3.0425,4,False
Shawn Elliott,3.2483333333333335,6,False
Shawn Hatosy,3.042857142857143,7,False
Shawn Roberts,3.085,2,False
Shawnee Smith,3.206666666666667,6,False
Shay Duffin,3.125,10,False
Shea Whigham,2.95,2,False
Sheb Wooley,3.543846153846154,13,True
Sheila Allen,3.05,5,False
Sheila Bromley,3.5216666666666665,12,True
Sheila Kelley,3.14125,8,False
Sheila McCarthy,3.1420000000000003,5,False
Sheila Ryan,3.2725,8,True
Sheila Terry,3.287692307692308,13,True
Sheldon Jett,3.4745454545454546,11,True
Sheldon Leonard,3.2905555555555552,18,True
Shelley Duvall,3.371875,16,True
Shelley Fabares,3.15625,8,False
Shelley Long,2.982,10,False
Shelley Malil,2.785,4,False
Shelley Morrison,3.3114285714285714,7,True
Shelley Winters,3.340952380952381,42,True
Shelly Desai,3.025,6,False
Shemp Howard,3.2753333333333337,15,True
Shep Houghton,3.4741304347826087,46,True
Shepperd Strudwick,3.3853846153846154,13,True
Sheree North,3.3425,12,True
Sherilyn Fenn,3.051666666666667,6,False
Sherman Hemsley,2.5883333333333334,6,False
Sherman Howard,3.2955555555555556,9,True
Sherry Hall,3.5005405405405408,37,True
Sherry Jackson,3.34,8,True
Sherry Lynn,3.3946666666666667,15,True
Sherwood Bailey,3.311666666666667,6,True
Sheryl Deauville,3.6166666666666667,6,True
Sheryl Lee Ralph,2.86625,8,False
Shiek Mahmud-Bey,3.0033333333333334,6,False
Shimen Ruskin,3.5535714285714284,14,True
Shiri Appleby,2.8366666666666664,3,False
Shirley Anthony,3.4299999999999997,6,True
Shirley Henderson,3.502,5,True
Shirley Jean Rickert,3.4499999999999997,6,True
Shirley Jones,3.272222222222222,9,True
Shirley Knight,2.7800000000000002,7,False
Shirley MacLaine,3.4707999999999997,25,True
Shirley O'Hara,3.3814285714285717,7,True
Shirley Prestia,2.953333333333333,6,False
Shirley Temple,3.325,18,True
Shug Fisher,3.456666666666667,6,True
Si Jenks,3.449411764705882,17,True
Sibyl Harris,3.4166666666666665,6,True
Sid Caesar,3.080714285714286,14,False
Sid Haig,3.352307692307692,13,True
Sid Melton,3.447142857142857,14,True
Sid Raymond,3.0283333333333338,6,False
Sid Tomack,3.3633333333333337,15,True
Sid Troy,3.6226666666666665,15,True
Sidney Armus,3.25875,8,False
Sidney Blackmer,3.2775,28,True
Sidney Bracey,3.4016,50,True
Sidney Clute,3.41,7,True
Sidney D'Albrook,3.396,10,True
Sidney Miller,3.333636363636364,22,True
Sidney Poitier,3.4582142857142855,28,True
Sidney Toler,3.2488235294117644,34,False
Sienna Guillory,3.045,2,False
Sig Arno,3.4154545454545455,11,True
Sig Frohlich,3.2854545454545456,11,True
Sig Ruman,3.401914893617021,47,True
Sigfrid Tor,3.3114285714285714,7,True
Signe Hasso,3.33,8,True
Sigourney Weaver,3.3072222222222223,18,True
Silvio Minciotti,3.3716666666666666,6,True
Simon Baker,3.2283333333333335,6,False
Simon Callow,3.2377777777777776,9,False
Simon Chandler,3.2260000000000004,5,False
Simon Harrison,3.4175,4,True
Simon Helberg,3.21,1,False
Simon Jones,3.2944444444444443,9,True
Simon Kunz,3.5366666666666666,3,True
Simon McBurney,3.055,2,False
Simon Oakland,3.4299999999999997,10,True
Simon Reynolds,2.96,1,False
Simon Rhee,2.74625,8,False
Simon Russell Beale,3.3633333333333333,3,True
Simon Scott,3.2560000000000002,10,False
Simón Andreu,2.81,3,False
Sinbad,2.81875,8,False
Sinéad Cusack,3.29,2,False
Siobhan Fallon Hogan,3.170833333333333,12,False
Sir Lancelot,3.47625,8,True
Sissy Spacek,3.431111111111111,18,True
Siân Phillips,3.41,7,True
Skeet Ulrich,3.0954545454545452,11,False
Skelton Knaggs,3.209285714285714,14,False
Skip Homeier,3.4054545454545457,11,True
Skip Ward,3.283333333333333,12,True
Skipp Sudduth,3.138333333333333,6,False
Skippy,3.54,10,True
Skye McCole Bartusiak,3.268,5,True
Slim Gaut,3.4372727272727275,11,True
Slim Pickens,3.29,28,True
Slim Summerville,3.363076923076923,13,True
Slim Whitaker,3.1966666666666668,6,False
Snoop Dogg,3.186,5,False
Socorro Santiago,3.1719999999999997,5,False
Sofia Coppola,3.82,6,True
Sofía Vergara,2.96,1,False
Sol Frieder,3.3328571428571427,7,True
Sol Gorss,3.412340425531915,47,True
Sol Murgi,3.4223333333333334,30,True
Soledad Jiménez,3.3133333333333335,9,True
Sondra James,3.43,1,False
Sondra Locke,3.22125,8,False
Sonny Bupp,3.5357142857142856,7,True
Sonny Carl Davis,3.2655555555555558,9,False
Sonny Landham,3.43125,8,True
Sonny Shroyer,3.34,6,True
Sonya Eddy,2.85,4,False
Soo Yong,3.211,10,False
Soon-Tek Oh,3.1966666666666668,6,False
Sophia Loren,3.2093333333333334,15,False
Sophie Okonedo,2.965,2,False
Sophie Thompson,3.385,6,True
Sorrell Booke,3.303,10,True
Spalding Gray,3.2133333333333334,12,False
Spec O'Donnell,3.3778947368421055,19,True
Spencer Breslin,3.032,5,False
Spencer Chan,3.4322727272727276,22,True
Spencer Charters,3.3876470588235295,51,True
Spencer Garrett,2.9600000000000004,3,False
Spencer Kayden,3.31625,8,True
Spencer Tracy,3.4230909090909094,55,True
Spencer Treat Clark,3.6333333333333333,3,True
Spike Jonze,3.44,2,False
Spike Lee,3.7359999999999998,5,True
Spring Byington,3.3994444444444443,36,True
Stacey Dash,3.0725000000000002,4,False
Stacey Nelkin,3.061666666666667,6,False
Stacey Pickren,3.4183333333333334,6,True
Stacey Travis,2.9922222222222223,9,False
Stack Pierce,3.261818181818182,11,False
Stacy Edwards,2.584,5,False
Stacy Harris,3.301111111111111,9,True
Stacy Keach,3.4387499999999998,16,True
Stafford Repp,3.3725,12,True
Stan Egi,3.096,5,False
Stan Freberg,3.345,6,True
Stan Laurel,3.396785714285714,28,True
Stan Lee,3.4266666666666663,3,True
Stan Rodarte,2.9744444444444444,9,False
Stan Shaw,3.204285714285714,14,False
Stanhope Wheatcroft,3.6999999999999997,6,True
Stanley Adams,3.401578947368421,19,True
Stanley Anderson,3.0216666666666665,12,False
Stanley Andrews,3.4049056603773584,53,True
Stanley Blystone,3.3455769230769232,52,True
Stanley Brock,3.1053333333333333,15,False
Stanley Brown,3.37,14,True
Stanley Clements,3.3000000000000003,7,True
Stanley DeSantis,3.408333333333333,12,True
Stanley Fields,3.384,15,True
Stanley Grover,3.525,6,True
Stanley Lebor,3.19,6,False
Stanley Mann,3.205714285714286,7,False
Stanley Price,3.38125,16,True
Stanley Ridges,3.3925,24,True
Stanley Smith,3.2716666666666665,6,True
Stanley Townsend,3.436666666666667,3,True
Stanley Tucci,3.1023529411764708,17,False
Starletta DuPois,3.18,9,False
Stefan Gierasch,3.411111111111111,18,True
Stefan Gryff,3.2424999999999997,8,False
Stefan Kalipha,3.2119999999999997,5,False
Stefan Schnabel,3.2216666666666662,12,False
Stefanie Powers,3.1733333333333333,9,False
Stefanos Miltsakakis,2.89875,8,False
Steffen Zacharias,2.9716666666666662,6,False
Stella Stevens,3.2616666666666667,12,False
Stellan Skarsgård,3.4785714285714286,7,True
Stephanie Erb,3.28,3,True
Stephanie Faracy,3.274,5,True
Stephanie Hodge,2.9080000000000004,5,False
Stephen Baldwin,3.0254545454545454,11,False
Stephen Bekassy,3.26375,8,False
Stephen Bishop,3.31,3,True
Stephen Blackehart,3.54,1,False
Stephen Bogaert,3.86,1,False
Stephen Boyd,3.3327272727272725,11,True
Stephen Bruton,3.1025,4,False
Stephen Chang,2.84,2,False
Stephen Chase,3.244545454545454,11,False
Stephen Collins,3.117142857142857,7,False
Stephen Dillane,3.13,8,False
Stephen Dimopoulos,3.1075,4,False
Stephen Dorff,2.92125,8,False
Stephen Dunne,3.205714285714286,7,False
Stephen E. Miller,3.0500000000000003,12,False
Stephen Elliott,3.162,10,False
Stephen Fry,3.3000000000000003,6,True
